X,Y,Z
-11.4116526834318,2.16545406757709,-0.0760891344615392
-11.4143545791119,2.17028934825598,-0.0831842279648672
-11.4116288324622,2.16304803992856,-0.0837218118078519
-11.414770548989,2.16679218391806,-0.0804855456113665
-11.4182005397538,2.16501463397069,-0.0764146284207454
-11.4139778161902,2.17253700516948,-0.0741752384375575
-11.4123826694381,2.16814393669944,-0.0746595469857124
-11.4040646634564,2.17142183096658,-0.0778156418898
-11.4080496283318,2.1766072562349,-0.0745972997141569
-11.4187554744724,2.16917127054765,-0.0704439722538978
-11.4115937572528,2.16961594437265,-0.079349870246135
-11.4071594972003,2.17938301302368,-0.0766102630467423
-11.4144293993948,2.17405193860096,-0.0772623145216955
-11.4172549672479,2.16569902571362,-0.0794560836351402
-11.4121159131766,2.17050527715378,-0.080653988129022
-9.37781168775312,4.69656597728721,0.00451637798281173
-9.37220040007835,4.69594914372245,-0.00316812090920233
-9.37931189551646,4.70249293449628,-0.00469827579137094
-9.38875784275134,4.70564897289104,-0.00871446438594082
-9.39196239373951,4.69813290187503,-0.0084929602658932
-9.39176111153828,4.70192863931894,-0.0149047484015803
-9.39473248528989,4.69456117568267,-0.0160432391181883
-9.38447176369874,4.70177017737629,-0.0189205000105118
-9.38145702378594,4.70388736315291,-0.0153795815819409
-9.38766320802706,4.69844685068481,-0.0156974124661008
-9.3844771206972,4.7042040836981,0.000328497198892157
-9.39814603247195,4.70471840638501,-0.011302183149497
-9.39374064448937,4.70491370211013,-0.0235073060186236
-9.37600431781752,4.7060641748067,-0.00822156565211942
-9.38787119560899,4.70672667959935,-0.00438936291240479
-9.38398246026484,4.71475940077031,-0.0100276366515008
-9.39243939630656,4.71376811962972,-0.00694805476999649
-9.38428209329891,4.70401470719057,-0.0114049487721648
-9.37766287256149,4.71069428517692,-0.0108606763154028
-9.39144486775933,4.70955199865066,-0.00684638365743469
-9.38875410783441,4.70652074800133,-0.00565370483616795
-9.38906937792831,4.70493150854029,-0.00323544022633977
-9.40796970362327,4.70396004499605,-0.00602434298862886
-15.1218994642423,1.54595069602613,-0.0566775393641318
-15.1206790411046,1.54729029854614,-0.0532613508635746
-15.1182539777513,1.54376673208567,-0.0398466823659398
-11.3113955928174,-0.188377325403425,-0.0415274978853635
-11.3229584097493,-0.19796492832355,-0.0411412736104489
-11.3362103503601,-0.199407183160745,-0.0402102953299479
-11.3333259772981,-0.196196609153335,-0.047031833166453
-11.3367226831778,-0.199689972952753,-0.0484294108361747
-11.3305949467948,-0.196750018265866,-0.0467673194355294
-11.3249039832803,-0.195882135544956,-0.0493047072929505
-11.3263206596562,-0.194891477574209,-0.0562036358610032
-11.3254068146626,-0.19670346707075,-0.0495504436265442
-11.334316100032,-0.195263168018077,-0.0528488313239891
-11.3321228785037,-0.189215958457259,-0.0562776476262039
-11.3332278061933,-0.18936316751701,-0.0592329663185722
-11.3287706138439,-0.190882719603467,-0.0570096851937272
-11.3300278832681,-0.190599932462275,-0.0493715233926657
-11.3167023704551,-0.191155364367419,-0.0507141696302596
-11.3294066738737,-0.197740964233567,-0.054853656537179
-11.3248705231893,-0.19892365153189,-0.0543647052670239
-11.3341498588769,-0.191111911344395,-0.0472954930922994
-11.3302697572549,-0.195685232474898,-0.0493605371509676
-11.3277674868419,-0.194301570576378,-0.0508574200827837
-11.3236072517008,-0.196695186996141,-0.0520623513978794
-8.74348674836492,1.63878940419998,-0.0184444364944776
-8.76620822204845,1.65905900812354,-0.0233045678285616
-8.76785739242347,1.67549211350008,-0.026181550843281
-8.76848002402602,1.67206724959503,-0.0184375358861317
-8.77128001179767,1.66575228084573,-0.0187459650223433
-8.77401549649516,1.66962541006507,-0.0185178825880326
-8.76746681381476,1.66778059328668,-0.0216870034255836
-8.77331248949131,1.66458598091139,-0.0215151267543795
-8.76603852617038,1.67614351766452,-0.0183230351685302
-8.76600481011482,1.66489740521388,-0.0222055824073783
-8.76729053881099,1.66918347806354,-0.0169613449002064
-8.78082200175538,1.66813374523493,-0.0178272363271775
-8.77520935670835,1.67220722316769,-0.0195636296029061
-8.76470657655215,1.6702466961444,-0.0247179673765695
-8.78037079092753,1.66162816121313,-0.023096088488333
-8.76795744884726,1.66903403229819,-0.0238782869990656
-8.76017287342036,1.66907959654927,-0.0225048249081304
-8.7717115719856,1.67773408829912,-0.0309208384132367
-8.75387654777363,1.66528364741534,-0.0183867650315563
-8.61698534273913,1.85414301714446,-0.106935388931239
-8.61225522870977,1.84182056344417,-0.113310960795227
-8.61440844426273,1.83941874849267,-0.104809711646747
-8.62177443410024,1.84430109573596,-0.108069526344115
-8.61449722940984,1.83867285226295,-0.104508321677626
-8.61629503792435,1.83266567183468,-0.10855088953003
-8.62180714614223,1.83870984528417,-0.12187746386596
-8.62061703815494,1.84622352956396,-0.121148386338274
-8.62153041435593,1.83664720110058,-0.118942080881645
-8.6183653277273,1.84021263073964,-0.122620459787677
-8.61310581422835,1.83825843933889,-0.121375879880053
-8.62058508353707,1.8454283964096,-0.121579384485695
-8.62613960185394,1.84050664391478,-0.128958668349133
-8.62206865285748,1.83694789162303,-0.118584334339956
-8.61340071128414,1.83997303396526,-0.109217087321606
-8.60765042077169,1.8434519436614,-0.125083356228174
-8.62065768542145,1.83372575018267,-0.117722613547694
-8.62034606077798,1.84295387915999,-0.112991864542225
-8.62932909491665,1.84411607799875,-0.108676996301382
-8.61848563612351,1.83900652746802,-0.118437861615981
-8.62527293737666,1.83202202279408,-0.108343429000276
-8.61765170683637,1.83790638344821,-0.104110746564196
-8.61208564516061,1.83434604476657,-0.109965633610844
-8.61373631143725,1.84244155609961,-0.11429371053092
-8.61743022619489,1.83326911538385,-0.11534096584913
-8.61928895547643,1.84540667595816,-0.128588616568783
-8.6211105938749,1.84500458392633,-0.12046015321182
-8.62711125768241,1.8439597502584,-0.111216925115906
-8.6186076423745,1.83648255494855,-0.112734792335874
-8.34447021943693,3.58610378079797,-0.11226452563111
-13.9228564796352,4.21682698326618,-0.0573244121861531
-13.9322767739021,4.20470773766641,-0.060101952930348
-13.9275678913989,4.18575792646391,-0.0675250173564523
-13.9301377387449,4.20207295869484,-0.0707383753211607
-13.932108625249,4.20242537628571,-0.0662122766957212
-13.9288065280927,4.19438266782966,-0.0612308880793023
-13.9289356126403,4.20133094882063,-0.07397507521358
-13.9214675106974,4.20680156934923,-0.0751838208773552
-13.9339211327935,4.19577023564129,-0.0748506104548992
-13.9267579680371,4.20599535534217,-0.0775040799610412
-13.9293939585478,4.19769569216945,-0.0762826892619464
-13.9296975929809,4.20609336850764,-0.0700805137472195
-13.9222542634875,4.20442643957421,-0.0638523896910138
-13.9299058011184,4.19917994942186,-0.0654766269329752
-13.9338615454764,4.20580318983829,-0.0620259941756816
-13.9276086963904,4.20295819856418,-0.062838781942126
-13.9380064884923,4.20327805346846,-0.0727493929686592
-13.9316924052313,4.21022151961418,-0.0658810373930834
-13.9339020381242,4.20522968805895,-0.0779904712073516
-13.936515435146,4.20092002059497,-0.0822607262499616
-13.9319014319449,4.19971415939394,-0.0809320056011086
-13.9236254114648,4.20378541845073,-0.0757892044160783
-13.9393443583927,4.19915449869483,-0.073790144554129
-13.9314563685542,4.20183488220933,-0.0741015257766448
-13.9234623666842,4.20830868749453,-0.0715236728924951
-13.9280609325372,4.21120382233152,-0.074451445169809
-13.9267303901157,4.20131780580306,-0.0712054281610722
-13.9217987181464,4.20463776404081,-0.0861401647622656
-13.9253890736196,4.20327376601064,-0.0801958702998891
-13.9232759101967,4.21136188207409,-0.0684848101708682
-13.9327571315014,4.19731774533812,-0.0519826156153583
-8.15417138335139,0.476410846429265,-0.0647082461874575
-8.15833854231811,0.468275321668779,-0.0725771757088172
-8.1609809379298,0.474902295050539,-0.0729372176062933
-8.16748408489672,0.461464042034495,-0.0661361216636355
-8.15396195005163,0.465321042353871,-0.0724646808583229
-8.16120308020624,0.464992458134024,-0.0763851062599669
-8.17529011447192,0.467942676956909,-0.0766132324109376
-8.16818297258077,0.464947000480692,-0.0746701746559314
-8.16283541518903,0.457799206756157,-0.0729909040300018
-8.15077694124268,0.447915983573415,-0.0713792889287682
-8.16535809792176,0.463181921313915,-0.0778057806859981
-8.17109248561046,0.46962625587523,-0.0756446517232035
-8.16697263700744,0.464208390839641,-0.0729563491653269
-8.16600723074835,0.468673500934685,-0.0782179620562033
-8.16048751498755,0.464955888517803,-0.0742215373821198
-8.16088670111064,0.460870876661605,-0.0719311944226491
-8.16537650658102,0.465251987696888,-0.0707697027215522
-8.16874302554772,0.464535395760262,-0.070037247981433
-11.1802121373527,-0.528105096445673,0.112553614337995
-11.1924950623217,-0.52743204568922,0.110785581203882
-11.1833685874861,-0.530331388038178,0.102845233731723
-11.1840218645246,-0.538418203636927,0.0982665296213239
-11.1807916469199,-0.543812330174654,0.0999961445203595
-11.1823720996857,-0.532298009165776,0.106881955400034
-11.1873787009484,-0.538156990986645,0.105347661197581
-11.1879419892928,-0.544196493361641,0.105091050580553
-11.1828599689389,-0.537768001975851,0.111947717807333
-10.2455842645591,0.792426597216171,-0.059722968840508
-10.2377132152688,0.7829656710269,-0.0617386649902439
-10.2474021451892,0.781412145541966,-0.066613059448794
-10.2422089755229,0.777245098444,-0.0684549529194722
-10.2370025871639,0.786206599192088,-0.05569040824926
-10.2337907456087,0.778553415321384,-0.0570849412457616
-10.2344655792602,0.78151548012723,-0.0527204879048456
-10.2283830391445,0.78171480235207,-0.055787585352134
-10.2331895945693,0.780742820772439,-0.0566878814767268
-10.2390294131682,0.780066202439457,-0.0596848913285042
-10.2239866260154,0.783743965764576,-0.0618733518724989
-10.2337141622469,0.777151917099747,-0.0653883962241127
-10.2461839329664,0.77521366580652,-0.0681558794951034
-10.2411915025049,0.771939206187416,-0.0716728235334973
-10.2410797593489,0.775638490094712,-0.0690459977460183
-10.2253784543077,0.77536712593374,-0.0649233260346965
-10.2396829354257,0.782614807143996,-0.0642832058664468
-10.240550767272,0.779953646372589,-0.0686432344578478
-10.2386925127674,0.781433158121235,-0.0646038049638587
-10.2333105026154,0.778360313766429,-0.0686862686906579
-10.2384094375539,0.774918021471789,-0.0638929587368479
-10.2387207213356,0.77942105080849,-0.0718181833988698
-10.244292013705,0.774976616293414,-0.0696861582228183
-10.2429584200628,0.784206908115007,-0.0665281533862285
-10.2457960396221,0.784095643997657,-0.0653476775181081
-10.2404309136151,0.778382821143679,-0.0595940835108454
-10.2299222995636,0.780281167679531,-0.0638206982344867
-10.2388925410416,0.781167893336613,-0.0630451240619627
-10.2405215816108,0.782749261991356,-0.0651223799079944
-10.2517948562591,0.785681432886586,-0.0636781762612163
-10.2425958616667,0.778105787562157,-0.063519870542343
-10.241648899283,0.790699625274901,-0.0672707122236349
-10.2402467036343,0.790034612938122,-0.0679606724183895
-10.2324950570834,0.782315388880005,-0.0648058883835986
-10.2462443580746,0.772805487326729,-0.066791591596827
-10.2371449906646,0.781639168467432,-0.0647511852520377
-10.2316649379149,0.779324664098587,-0.0593414021070175
-10.2375421009003,0.782938440191272,-0.0616542911817729
-10.2416275468091,0.772076039937416,-0.0570932838589715
-10.2419474706982,0.768322385476927,-0.0655921181123692
-10.2345803776329,0.780418772588268,-0.0650050435665516
-10.2474881027988,0.774399415200796,-0.0629036638176898
-10.239645079868,0.780616280090948,-0.0635131409933548
-10.2306273716956,0.776498061755335,-0.0645012035498541
-10.2326259727508,0.784939283744055,-0.076037636696659
-10.2371170899604,0.781746118245284,-0.0615970384802399
-10.241787029345,0.78515922701166,-0.0719872806295577
-10.2454052997286,0.785187319913943,-0.0694191532430303
-10.2390333778982,0.783015341790196,-0.0712210327199107
-10.234624266713,0.78327286930132,-0.0725548975654387
-10.238473665075,0.786268632684621,-0.0724203596301813
-10.2393069463178,0.789194279760101,-0.0649025523155036
-10.249646231155,0.784050185043029,-0.068163906259637
-10.2406344655304,0.771939570252434,-0.0673843074213373
-10.2420721742716,0.778661976123832,-0.0684125408659236
-10.2399840896509,0.778430127364914,-0.0666385994693761
-10.2453437126629,0.778889831564219,-0.0619196679081921
-10.2402526865466,0.780060306220268,-0.0636638336685275
-10.2442518613129,0.779415785519706,-0.0669447823632564
-10.2389869461608,0.774747961352737,-0.0703028287072713
-10.2441301147922,0.782781771463156,-0.069752555866118
-10.2494666971144,0.787476199396354,-0.0702181349880516
-10.2400023286178,0.791173532188561,-0.0687915817566227
-10.232427822645,0.782594065335522,-0.0625848615075688
-10.2372280780466,0.782366596074756,-0.0654629460126938
-10.2379120216512,0.786621027120561,-0.060136047097546
-10.2415344814915,0.77745807202602,-0.0689648719649877
-10.2404427493836,0.779936124155103,-0.0677405191320563
-10.2379228548095,0.784422018438475,-0.0604699698540928
-10.2344976792232,0.779398179269847,-0.0676247603210178
-10.2356220211151,0.787352670721233,-0.0645395012754306
-10.2421812686821,0.783975055489775,-0.0688242091890599
-10.2465323894209,0.773976763945693,-0.0663834596022198
-10.2378470499272,0.776728113723316,-0.0728894133295353
-10.2450200551333,0.787363657806042,-0.0681813254442907
-10.2365759082172,0.787549976323015,-0.0684216729573477
-10.2453163724895,0.784354243082374,-0.0727460681619499
-10.2340884466312,0.77991368659231,-0.0799484868293291
-10.2380392765794,0.779481798751794,-0.0747124285436456
-11.3891240136256,0.259260112721428,-0.0890605029201274
-11.3795132465501,0.258475544072301,-0.0837416185748849
-11.3795308098532,0.261193881079978,-0.0852603706852105
-11.3809691668437,0.268624835454998,-0.0902987565686621
-11.3858183591967,0.282008114991069,-0.100029979073666
-11.7662720806844,-0.142677206888905,0.0980805581477469
-11.7753662472331,-0.149833615386884,0.0981237882799611
-11.7817499957063,-0.155770485517566,0.0922228048609467
-11.7778696665148,-0.141081578411836,0.0957534646039283
-11.7747687803171,-0.157869678934884,0.0834952386355259
-11.7775744543398,-0.147710429671647,0.088605451277148
-11.782130860464,-0.150168440618423,0.0869554459240231
-11.7803601995371,-0.145853486730872,0.0855526883418613
-11.7729423073263,-0.170839869307253,0.0849050593741306
-11.7666478173382,-0.155779067027375,0.0879939526345533
-11.7698404996175,-0.140480096883507,0.0886608951483779
-11.7766652728467,-0.144851352960898,0.0829375195122722
-11.502167672031,1.26055201955552,-0.0731103618747908
-11.5106697380934,1.25467316573606,-0.0668806837757496
-11.5084826639167,1.26006312398878,-0.0671475464778676
-11.5038551885314,1.24977744167708,-0.0740498719678062
-11.4985617383621,1.25915933260091,-0.0767177911679453
-11.5092861155796,1.25798196275921,-0.0825738208301711
-11.5046120618294,1.25323688966303,-0.0735422256227054
-11.5159626539298,1.24980576578032,-0.0800681277793692
-11.5071723605016,1.26294471090286,-0.0752231952377602
-11.5085898926859,1.2575979678821,-0.0747622833806501
-11.507557903311,1.25261029862549,-0.0772745374899143
-11.4987594750124,1.25887167410721,-0.0624113437362147
-11.5136464845178,1.2610213023118,-0.0679228559160516
-11.5096906484031,1.25645006117202,-0.0720751951550936
-11.5073760928267,1.25503895419492,-0.0770322723044565
-11.5069130909155,1.25022139535212,-0.0773711879317756
-11.5070496607132,1.25900249167444,-0.0754541484019471
-11.5037634464747,1.25491502052247,-0.0750451075101897
-11.5050573682606,1.2580930134721,-0.07388821556939
-11.4999510176823,1.25891539418201,-0.0724444318417851
-11.505470925184,1.26083797602171,-0.0711576776877692
-11.5131811702229,1.24736254935977,-0.0743921570687232
-11.5131417089721,1.25207474220423,-0.0670320404193231
-11.5088411735362,1.24452824361134,-0.0793895355839728
-11.5160037911334,1.25128761014132,-0.0912120947176805
-11.51006762334,1.24984365982004,-0.0793461787599982
-11.5025772604934,1.25090513018466,-0.0801147981297756
-11.5174128433059,1.25183147731868,-0.0803946891353138
-11.5130030656069,1.25162560457298,-0.083555617691328
-11.5107479762516,1.25399225284373,-0.0749036969425579
-11.5047832127075,1.25267078703057,-0.0762193166210966
-11.5184643290634,1.23741791406441,-0.0698166716747383
-11.0089950282429,3.39660213620102,-0.100817759841536
-11.01578891704,3.39891319768398,-0.104373690015418
-11.0071203621426,3.39405271282914,-0.100916839986636
-11.01792299997,3.39542336001924,-0.100510064627191
-11.0222522917272,3.39853758644519,-0.0993938389165264
-11.0180148069445,3.39973621242801,-0.100736240700076
-11.0176851577787,3.39909079309677,-0.116165283927469
-11.0112902219471,3.3985709949337,-0.105511457243796
-11.0140537689029,3.40156659509721,-0.100311828414196
-11.0159868217473,3.39526598698723,-0.102529877114508
-11.0140821295363,3.39218587566966,-0.0865345001389121
-11.010269188655,3.39320790874707,-0.0954727705275967
-11.0118030891954,3.3963878597349,-0.09817187952942
-11.0216393846078,3.40143905829972,-0.106868152130326
-11.0162935431953,3.40351145538328,-0.103380561507386
-11.0207149118632,3.40235287824605,-0.100587671865717
-11.0159692709939,3.40139943154854,-0.0991720531321705
-11.0124156994806,3.395895781139,-0.0955830417726141
-11.0295920141854,3.40400676305331,-0.0948049415507301
-9.67799150872766,3.92507369961214,-0.155184834864612
-9.68280847646047,3.91099014027649,-0.155752161043052
-9.69306446879506,3.91475871068521,-0.161635745612748
-9.68225299885058,3.91914729898938,-0.149986025728141
-9.69239444193852,3.92215136947005,-0.154966258308754
-9.6916758269812,3.91777988077465,-0.15852719796705
-9.68910357558838,3.91221676921278,-0.158567469082613
-9.68856335396075,3.91950425703854,-0.161381742164802
-9.68536222248002,3.91718616567432,-0.159784968699773
-9.69525379884887,3.9166980613973,-0.151567602188129
-9.69235642250672,3.91781049483303,-0.156304428097979
-9.68629968609439,3.92483995295921,-0.14759475178156
-9.67691785032525,3.92980505379417,-0.15265634346531
-12.3292770600504,2.60450656499879,-0.113451191104164
-12.3331623582042,2.59429156612979,-0.121266818977799
-12.3381572478327,2.59379464559714,-0.12031194160763
-12.3288457426711,2.59495772598073,-0.113988100200777
-12.3287538727119,2.59591949144118,-0.123162370879344
-12.3387266056362,2.60064555160495,-0.118125973715091
-12.3363944663656,2.59036276227535,-0.120841387963486
-12.3292953398656,2.59773951928914,-0.121762835904366
-12.3302798117778,2.59798967091936,-0.114275868892394
-12.3386591567411,2.59823500169404,-0.118739016638735
-12.3311507298875,2.59100450636227,-0.114635438207646
-12.3421263083428,2.59295954501964,-0.124825246337247
-12.3480902273126,2.58759056064189,-0.121893665006799
-12.3328129909321,2.58850919600918,-0.142220328819531
-12.8106757706841,2.95502119204957,0.0255862390944757
-12.8199592544076,2.95207520139132,0.0299999807876292
-12.8122467673421,2.95352504411451,0.0326599103767481
-12.8203765339281,2.94257363309259,0.034960671490757
-12.8259354526631,2.93556712979767,0.0285094441043643
-12.8223197226321,2.94794553686229,0.0261057930789743
-12.8153266534314,2.95681575121067,0.0270151495368266
-12.8200288238458,2.95251133584945,0.0322607725116834
-12.8209069378682,2.95969031765882,0.0344782094387151
-12.8221168309943,2.96650913756804,0.0333516535182598
-12.8166213794202,2.95281981536236,0.0292187131056225
-12.8174639074577,2.95285111278585,0.0285426106127142
-12.8236388916661,2.94479612704449,0.0332627386565072
-12.8110999671398,2.9534709782684,0.0276196227156223
-12.8189680846472,2.94652252982042,0.0271953230418519
-12.8093506759432,2.94966590990103,0.0210627106194793
-12.8123073462706,2.94891058507961,0.0194517463344456
-12.8176162395893,2.9509358830879,0.0347171478310026
-12.8195607146936,2.95700201460936,0.029690943655155
-11.9410176215859,5.26232485870985,-0.0593133830723926
-11.9517810267647,5.2612945560682,-0.0563688073870225
-11.9576714808068,5.25311043961613,-0.0595917224369955
-11.9517805233226,5.25497305853933,-0.0717047388061364
-11.9478847341588,5.26038997280727,-0.0655915020831297
-11.9495563967085,5.26296158137041,-0.0665992618140277
-11.955208409155,5.25738076549671,-0.0665590695827358
-11.9508240628603,5.26265096051271,-0.060945593844847
-11.9599106938417,5.25925602492823,-0.0604549770590065
-11.9535404448038,5.25797561653129,-0.0619882170109773
-11.9512808609532,5.25467547649861,-0.0663330974116623
-11.9530899654494,5.26092093768852,-0.0693443459226033
-11.9655675354141,5.25900968074451,-0.0705383982619649
-11.953977990838,5.2647235909865,-0.0658264583321357
-11.95910929624,5.26218332836921,-0.0749899353531256
-11.9605819673167,5.25779247108283,-0.0644746874959636
-11.9563362441482,5.25900470672691,-0.064825958908549
-11.9441639486911,5.25486798792807,-0.0646031102324022
-11.9625709308262,5.27150276287784,-0.0628717404183496
-11.950366408896,5.26826040397791,-0.0621457585433556
-11.949457393245,5.25878401501025,-0.0708217565075348
-11.9512662677383,5.26868043599182,-0.0664091814958577
-11.9566797034499,5.26842271627517,-0.0679283847156209
-11.9475153661457,5.25940683892812,-0.0639398928395435
-11.9546361853483,5.26712756602944,-0.0630413873112843
-11.9667158059885,5.2686735938223,-0.0648737291770772
-11.9565936112889,5.25931169482509,-0.0661640383644229
-11.9440321638373,5.2644172870813,-0.0618512309117222
-11.9512489657774,5.26947120304877,-0.0631537072584498
-11.9546754834729,5.26018521989298,-0.0620527433912863
-11.9472754757557,5.25583611837227,-0.0608402657455036
-11.9460183450578,5.25734362915312,-0.0637657707660924
-11.9625248878641,5.26110690451568,-0.0625304111823364
-11.964471363394,5.26615230858203,-0.0598079954357193
-11.9602933177867,5.261083439432,-0.0677335050528863
-11.9489541804436,5.26246145811917,-0.0635127772950801
-11.951716720818,5.25500493343227,-0.0588751404915903
-11.9610716613781,5.25274459539215,-0.0584087427893
-11.9561618670719,5.25974051884485,-0.0638529354329799
-11.9497943095019,5.25997356276071,-0.0653464021382964
-11.946241971263,5.26284004089711,-0.0653684382578305
-11.9585121291715,5.25796888591251,-0.0637033218488085
-11.9516146970543,5.25338399749435,-0.0609553719598206
-11.9492273604178,5.26203246719583,-0.0627416329426379
-11.9535604591255,5.25344317143407,-0.0594495611932857
-11.9570921149345,5.25011704617607,-0.0701639544510414
-11.9536676502582,5.2601033744966,-0.0690894122269405
-11.9565787172983,5.25869521739781,-0.0648486571096279
-11.9495298287115,5.26811276723593,-0.071336544140148
-11.9611703663518,5.25185357006144,-0.0629423756280441
-11.9581913811024,5.26183647032295,-0.0594193117050518
-11.9458975551619,5.26017966408997,-0.0679376642459593
-9.64474380024252,-0.178898509050326,-0.0413786128208792
-9.65400906402273,-0.192604703908635,-0.0372314520982352
-9.65729773549171,-0.18999860154161,-0.041211343167654
-9.65575123973369,-0.185072360839767,-0.0413718132060158
-9.65164380472053,-0.181872012908609,-0.0398697391796292
-9.65610440967975,-0.176285290306725,-0.0480748643410752
-9.65624061437765,-0.178671004841991,-0.0418856118345552
-9.65879633356065,-0.18598157051253,-0.0399295896646011
-9.65905545037937,-0.193250692523994,-0.0451420678023844
-10.3555864077744,0.268853848941857,-0.141039914560418
-10.3596140700681,0.289578071343374,-0.139523435051838
-10.3664000936828,0.290416710123886,-0.142640238975481
-10.3659031211291,0.291436779052411,-0.139443170569022
-10.3610982671096,0.297608128011877,-0.134646871993739
-10.3633263362848,0.290059767242018,-0.13942825523451
-10.3473101658934,0.287276616493802,-0.123188794565947
-10.3534659796401,0.295955989531929,-0.130097875875758
-10.3605105237587,0.290626615167841,-0.130944716871874
-10.3547335078245,0.294775614222555,-0.135762136512652
-10.3620176746969,0.296304527862838,-0.134021765833734
-10.3595184144312,0.284892338892581,-0.133918054060525
-10.3657891470984,0.283845067393137,-0.134051565789641
-10.3662030673666,0.286525116314823,-0.129445155339488
-10.3565029377032,0.296612282192357,-0.138179914940753
-10.3692432530903,0.291426173640895,-0.142992913842968
-10.362560760304,0.283674156364106,-0.13788643947941
-10.3580043165966,0.284172112591655,-0.136168153120722
-10.3585603841074,0.291534576895611,-0.129107706562366
-10.3647367913688,0.285640218622521,-0.128485593816182
-10.3648790139452,0.285582627046391,-0.133158652885023
-10.356082847808,0.293758499410837,-0.129993433742248
-10.3606980184545,0.289953064553888,-0.129068085964353
-10.3682576809707,0.284253259534772,-0.122012779925699
-10.3530845658781,0.292306588263653,-0.135347493360153
-10.3579888234923,0.286578161933686,-0.137444475619012
-10.369460867581,0.284408070705849,-0.129291374930392
-10.3627671869387,0.27990317166992,-0.135638245335573
-10.3520420917963,0.288815845792803,-0.132351793573701
-10.3539723310347,0.286779768676048,-0.146889987123745
-10.3530860938858,0.292240562598093,-0.160309352738675
-13.0697945886443,1.11572567703994,0.0288524432763838
-13.062758149231,1.11144889940251,0.0334594882403872
-13.0568912488987,1.10769304935175,0.0305119956630927
-13.0641396928005,1.10753678698611,0.0346636487555766
-13.0594504048266,1.10535503300758,0.0307632280524335
-13.0546317002504,1.10361370098687,0.0320751287143514
-13.0602284114756,1.10995888581671,0.0342391470537512
-13.0598325788009,1.10823190891751,0.032801133891657
-13.062724554416,1.09809858631563,0.0326816508905764
-13.0630489925082,1.09729244497847,0.027028242434724
-13.0580573199967,1.11034643866105,0.036430988269657
-13.0585899608045,1.11228043109299,0.0293225765487265
-13.0683825649246,1.10911964357602,0.030153473389931
-13.0744417038925,1.10306623352117,0.0216720260352358
-11.9058959016255,1.61601442306227,0.0681065386826298
-11.9098856374152,1.60744557823385,0.0690338000026034
-11.918576646381,1.60959128267802,0.0660556106513812
-11.9206827652613,1.59440736645356,0.0686772007389146
-11.9170304779501,1.60054299961572,0.0683570815326919
-11.9204365446204,1.60883743182418,0.0650910731005338
-11.9222565509846,1.60428914104761,0.0683280720254291
-11.9176728770465,1.59795577375519,0.0651040096174605
-11.9152309881276,1.61186332171915,0.0596774566784692
-11.9150831339379,1.60934861227763,0.0629311512755223
-11.9183265130125,1.5956285200948,0.0605201284821585
-11.9160430580924,1.59976801002303,0.0609422259348891
